Sweep,Segment_Type,Start,End,Mean_ISI,Median_ISI,Std_ISI,Kurtosis,Skewness,CMA_Threshold,CMA_Valley_Index,CMA_Peak_Index
15,Non-burst,5.3055,5.7514,0.44589999999999996,0.44589999999999996,0.0,,,0.0,0.0,0.0
15,Non-burst,5.8687,6.3045,0.4358000000000004,0.4358000000000004,0.0,,,0.0,0.0,0.0
15,Non-burst,6.3824,6.8834,0.5010000000000003,0.5010000000000003,0.0,,,0.0,0.0,0.0
15,Non-burst,6.9785,7.4063,0.4277999999999995,0.4277999999999995,0.0,,,0.0,0.0,0.0
15,Non-burst,7.4833,7.9934,0.5101000000000004,0.5101000000000004,0.0,,,0.0,0.0,0.0
15,Non-burst,8.0917,8.5781,0.4863999999999997,0.4863999999999997,0.0,,,0.0,0.0,0.0
15,Non-burst,8.6539,9.1442,0.4902999999999995,0.4902999999999995,0.0,,,0.0,0.0,0.0
15,Non-burst,9.2186,9.8022,0.5835999999999988,0.5835999999999988,0.0,,,0.0,0.0,0.0
15,Non-burst,9.9435,10.4415,0.49799999999999933,0.49799999999999933,0.0,,,0.0,0.0,0.0
15,Non-burst,10.5304,11.0587,0.5282999999999998,0.5282999999999998,0.0,,,0.0,0.0,0.0
15,Non-burst,11.1435,11.7403,0.5968,0.5968,0.0,,,0.0,0.0,0.0
15,Non-burst,11.8235,12.3399,0.5164000000000009,0.5164000000000009,0.0,,,0.0,0.0,0.0
15,Non-burst,12.4436,13.0193,0.5756999999999994,0.5756999999999994,0.0,,,0.0,0.0,0.0
15,Non-burst,13.1227,13.6677,0.5449999999999999,0.5449999999999999,0.0,,,0.0,0.0,0.0
15,Non-burst,13.7535,14.3786,0.6250999999999998,0.6250999999999998,0.0,,,0.0,0.0,0.0
15,Non-burst,14.4616,15.0016,0.5399999999999991,0.5399999999999991,0.0,,,0.0,0.0,0.0
15,Non-burst,15.0897,15.6536,0.5639000000000003,0.5639000000000003,0.0,,,0.0,0.0,0.0
15,Non-burst,15.7438,16.3089,0.565100000000001,0.565100000000001,0.0,,,0.0,0.0,0.0
15,Non-burst,16.3993,16.9512,0.5518999999999998,0.5518999999999998,0.0,,,0.0,0.0,0.0
15,Non-burst,17.026,17.541,0.5150000000000006,0.5150000000000006,0.0,,,0.0,0.0,0.0
15,Non-burst,17.6247,18.2264,0.601700000000001,0.601700000000001,0.0,,,0.0,0.0,0.0
15,Non-burst,18.3355,18.9289,0.593399999999999,0.593399999999999,0.0,,,0.0,0.0,0.0
15,Non-burst,18.9982,19.5525,0.5542999999999978,0.5542999999999978,0.0,,,0.0,0.0,0.0
15,Non-burst,19.6322,20.256,0.6237999999999992,0.6237999999999992,0.0,,,0.0,0.0,0.0
15,Non-burst,20.3296,20.9334,0.6037999999999997,0.6037999999999997,0.0,,,0.0,0.0,0.0
15,Non-burst,21.0243,21.4999,,,,,,,,
16,Non-burst,0.0,0.0019,,,,,,,,
16,Burst,0.0019,0.0376,0.017849999999999998,0.017849999999999998,0.004450000000000001,-1.9999999999999998,1.1264231307346935e-15,0.0,1.0,0.0
16,Burst,0.659,0.7322,0.008133333333333326,0.006599999999999939,0.003781240243329918,-0.49330349270360063,0.8941091139482541,0.0,3.0,0.0
16,Burst,1.3626,1.4375,0.008322222222222219,0.006899999999999906,0.004203643334531446,0.15243999184869672,1.1749106186735407,0.0,4.0,0.0
16,Burst,2.1019,2.2269,0.0125,0.007349999999999968,0.013705327431331285,4.012710888137613,2.338636517240774,0.0,14.0,0.0
16,Burst,2.7709,2.8617,0.010088888888888863,0.007000000000000117,0.007727647973987684,1.8326679631475757,1.7215517540527736,0.0,7.0,0.0
16,Burst,3.504,3.5788,0.008311111111111134,0.006299999999999972,0.004338572331602153,0.26893933047988083,1.1524441043799984,0.0,4.0,0.0
16,Burst,4.1637,4.2437,0.008888888888888799,0.007200000000000095,0.005136891503719609,0.1641647429262445,1.155727634805692,0.0,4.0,0.0
16,Burst,4.9847,5.0982,0.011350000000000016,0.007449999999999957,0.010497166284288345,3.5990165720457252,2.2103882782542845,0.0,10.0,0.0
16,Burst,5.622,5.7188,0.010755555555555555,0.006700000000000372,0.009482863035920306,2.5654182988675744,1.9715661349181237,0.0,9.0,0.0
16,Burst,6.303,6.3919,0.009877777777777751,0.006999999999999673,0.00703764129959221,1.7083545118498105,1.7044557640113838,0.0,7.0,0.0
16,Burst,6.985,7.0627,0.008633333333333345,0.006800000000000139,0.004347668596181681,0.9638342312857167,1.392519364956372,0.0,4.0,0.0
16,Burst,7.6404,7.7266,0.009577777777777859,0.00730000000000075,0.006412622583238683,1.5913056218374386,1.6264124188644944,0.0,6.0,0.0
16,Burst,8.424,8.4979,0.00821111111111112,0.007400000000000517,0.0035347306810636784,-0.679150311386334,0.7928384735742934,0.0,3.0,0.0
16,Burst,9.1524,9.2305,0.008677777777777685,0.007400000000000517,0.004693204964574229,1.1041863817070636,1.4729348475499586,0.0,4.0,0.0
16,Burst,9.8988,9.9873,0.009833333333333312,0.007699999999999818,0.005139606556493631,-0.054286403070129996,1.05014412163082,0.0,4.0,0.0
16,Burst,10.5892,10.682,0.01031111111111116,0.007600000000000051,0.006793042918955264,2.110989125527313,1.7899927253834091,0.0,7.0,0.0
16,Burst,11.4266,11.5179,0.00912999999999986,0.007299999999999862,0.004748273370394662,0.2885600683995606,1.1862152085735889,0.0,4.0,0.0
16,Burst,12.1078,12.1922,0.00937777777777783,0.007200000000000983,0.005075820191583109,0.5778443423477624,1.3339028521106198,0.0,4.0,0.0
16,Burst,12.9655,13.0943,0.012880000000000003,0.007749999999999702,0.014005841638402362,4.392155685954813,2.443939312767933,0.0,14.0,0.0
16,Burst,13.6392,13.7276,0.009822222222222225,0.007600000000000051,0.006509783709972216,2.0127667675766503,1.7983659178229345,0.0,6.0,0.0
16,Burst,14.3075,14.3915,0.00933333333333349,0.00709999999999944,0.0055365452525318595,1.0880819796517809,1.454318790109793,0.0,5.0,0.0
16,Burst,15.1249,15.2059,0.008999999999999946,0.007500000000000284,0.0042713515945710665,0.49782403444342593,1.2398041572601046,0.0,4.0,0.0
16,Burst,15.8352,15.9158,0.008955555555555605,0.007699999999999818,0.004761444951345722,1.302059175392281,1.4955026942920475,0.0,4.0,0.0
16,Burst,16.6916,16.7937,0.010210000000000007,0.007699999999999818,0.006385679290412677,2.0404409434475177,1.706750851241197,0.0,7.0,0.0
16,Burst,17.4135,17.5044,0.010100000000000145,0.008199999999998653,0.006217001778278007,1.561056279951413,1.6049476507356517,0.0,6.0,0.0
16,Burst,17.9952,18.077,0.01022500000000015,0.007949999999999235,0.006017007146414536,0.9083645518276042,1.4371054733603497,0.0,5.0,0.0
16,Burst,18.6007,18.6785,0.009724999999999984,0.007550000000000168,0.00574711884338547,1.0426339911171691,1.5018367885493202,0.0,5.0,0.0
16,Burst,19.1687,19.2468,0.009762499999999896,0.007500000000000284,0.0060423376064238365,1.3227369606719055,1.5990530674109336,0.0,6.0,0.0
16,Burst,19.669,19.7336,0.009228571428571237,0.007600000000000051,0.004592140579515811,0.352955122251672,1.2970141079885953,0.0,4.0,0.0
16,Burst,20.5246,20.626,0.010140000000000171,0.007949999999999235,0.006337696742508529,1.952213932250901,1.730011423450976,0.0,6.0,0.0
16,Burst,21.3083,21.4072,0.010988888888888937,0.007799999999999585,0.006451949652700413,1.09179388482546,1.474915626079215,0.0,6.0,0.0
16,Non-burst,0.0376,0.659,0.6214000000000001,0.6214000000000001,0.0,,,0.0,0.0,0.0
16,Non-burst,0.7322,1.3626,0.6304000000000001,0.6304000000000001,0.0,,,0.0,0.0,0.0
16,Non-burst,1.4375,2.1019,0.6644000000000001,0.6644000000000001,0.0,,,0.0,0.0,0.0
16,Non-burst,2.2269,2.7709,0.544,0.544,0.0,,,0.0,0.0,0.0
16,Non-burst,2.8617,3.504,0.6423000000000001,0.6423000000000001,0.0,,,0.0,0.0,0.0
16,Non-burst,3.5788,4.1637,0.5849000000000002,0.5849000000000002,0.0,,,0.0,0.0,0.0
16,Non-burst,4.2437,4.9847,0.7410000000000005,0.7410000000000005,0.0,,,0.0,0.0,0.0
16,Non-burst,5.0982,5.622,0.5237999999999996,0.5237999999999996,0.0,,,0.0,0.0,0.0
16,Non-burst,5.7188,6.303,0.5842,0.5842,0.0,,,0.0,0.0,0.0
16,Non-burst,6.3919,6.985,0.5931000000000006,0.5931000000000006,0.0,,,0.0,0.0,0.0
16,Non-burst,7.0627,7.6404,0.5776999999999992,0.5776999999999992,0.0,,,0.0,0.0,0.0
16,Non-burst,7.7266,8.424,0.6973999999999991,0.6973999999999991,0.0,,,0.0,0.0,0.0
16,Non-burst,8.4979,9.1524,0.6545000000000005,0.6545000000000005,0.0,,,0.0,0.0,0.0
16,Non-burst,9.2305,9.8988,0.6683000000000003,0.6683000000000003,0.0,,,0.0,0.0,0.0
16,Non-burst,9.9873,10.5892,0.6019000000000005,0.6019000000000005,0.0,,,0.0,0.0,0.0
16,Non-burst,10.682,11.4266,0.7446000000000002,0.7446000000000002,0.0,,,0.0,0.0,0.0
16,Non-burst,11.5179,12.1078,0.5899000000000001,0.5899000000000001,0.0,,,0.0,0.0,0.0
16,Non-burst,12.1922,12.9655,0.7733000000000008,0.7733000000000008,0.0,,,0.0,0.0,0.0
16,Non-burst,13.0943,13.6392,0.5449000000000002,0.5449000000000002,0.0,,,0.0,0.0,0.0
16,Non-burst,13.7276,14.3075,0.5798999999999985,0.5798999999999985,0.0,,,0.0,0.0,0.0
16,Non-burst,14.3915,15.1249,0.7333999999999996,0.7333999999999996,0.0,,,0.0,0.0,0.0
16,Non-burst,15.2059,15.8352,0.6293000000000006,0.6293000000000006,0.0,,,0.0,0.0,0.0
16,Non-burst,15.9158,16.6916,0.7758000000000003,0.7758000000000003,0.0,,,0.0,0.0,0.0
16,Non-burst,16.7937,17.4135,0.6197999999999979,0.6197999999999979,0.0,,,0.0,0.0,0.0
16,Non-burst,17.5044,17.9952,0.4908000000000001,0.4908000000000001,0.0,,,0.0,0.0,0.0
16,Non-burst,18.077,18.6007,0.5236999999999981,0.5236999999999981,0.0,,,0.0,0.0,0.0
16,Non-burst,18.6785,19.1687,0.4902000000000015,0.4902000000000015,0.0,,,0.0,0.0,0.0
16,Non-burst,19.2468,19.669,0.42220000000000013,0.42220000000000013,0.0,,,0.0,0.0,0.0
16,Non-burst,19.7336,20.5246,0.7910000000000004,0.7910000000000004,0.0,,,0.0,0.0,0.0
16,Non-burst,20.626,21.3083,0.6822999999999979,0.6822999999999979,0.0,,,0.0,0.0,0.0
16,Non-burst,21.4072,21.4999,,,,,,,,
17,Non-burst,0.0,0.4776,,,,,,,,
17,Burst,0.4776,0.5829,0.011699999999999995,0.008000000000000007,0.008704660309920832,2.4043695864999908,1.9295427637729705,0.0,8.0,0.0
17,Burst,1.0564,1.149,0.011575000000000002,0.008600000000000052,0.007786968280402833,1.559840333662196,1.6911456237122091,0.0,6.0,0.0
17,Burst,1.6202,1.697,0.010971428571428568,0.009700000000000042,0.004220939057912666,-0.5461894986281721,0.7693411644430499,0.0,3.0,0.0
17,Burst,2.1511,2.2367,0.010699999999999987,0.008750000000000036,0.006285698051927071,1.1082112176361472,1.5009939883634256,0.0,6.0,0.0
17,Burst,2.702,2.7741,0.010299999999999976,0.007899999999999796,0.005258734231189542,0.3344398320714763,1.2755364908928608,0.0,4.0,0.0
17,Burst,3.2487,3.3122,0.009071428571428555,0.007600000000000051,0.0036026634138466487,-0.02605201572536764,1.0611096802521482,0.0,3.0,0.0
17,Burst,3.8851,3.9739,0.011099999999999999,0.008950000000000014,0.005656633274307248,-0.042415751958136294,1.1483406365295894,0.0,5.0,0.0
17,Burst,4.5012,4.5937,0.011562500000000031,0.00945000000000018,0.0060078984470445206,0.4455333202416716,1.2515985537154926,0.0,5.0,0.0
17,Burst,5.2469,5.3331,0.010774999999999979,0.008300000000000196,0.006764382824766695,1.8715496670470255,1.8055042090948072,0.0,6.0,0.0
17,Burst,6.1021,6.2114,0.012144444444444465,0.009599999999999831,0.008958064164776297,2.670574776738559,1.9813455245912592,0.0,8.0,0.0
17,Burst,6.8673,6.9437,0.009549999999999947,0.008249999999999869,0.0034723911070039426,-0.32057970548442327,1.0194095089788984,0.0,3.0,0.0
17,Burst,7.3539,7.4171,0.010533333333333209,0.009099999999999664,0.0035808130671988857,-0.2642550363591867,1.0475910201674468,0.0,2.0,0.0
17,Burst,8.021,8.112,0.011374999999999913,0.008899999999999686,0.006771955035291019,1.5416047843655845,1.6848096001432362,0.0,6.0,0.0
17,Burst,8.9875,9.1167,0.012919999999999909,0.009949999999999903,0.009042654477530327,3.193075984114949,2.0777033140476164,0.0,9.0,0.0
17,Burst,9.5404,9.6322,0.01529999999999987,0.012900000000000134,0.006769293414628509,-0.010908677647398779,1.152113768293734,0.0,5.0,0.0
17,Burst,10.1792,10.3049,0.015712500000000018,0.01094999999999935,0.011387541163482244,1.3571475666831176,1.6353687876997318,0.0,10.0,0.0
17,Burst,10.9688,11.0923,0.013722222222222216,0.010699999999999932,0.007875246419816906,1.0210253110019405,1.4467122100744547,0.0,7.0,0.0
17,Burst,11.7409,11.8551,0.014275000000000038,0.011800000000000033,0.007363720187513911,1.3436696891352717,1.5578369750164374,0.0,6.0,0.0
17,Burst,12.6478,12.8133,0.02068749999999997,0.016800000000000814,0.010323206563369687,-0.03964813905829345,1.0660711632006767,0.0,8.0,0.0
17,Burst,13.3942,13.5614,0.02090000000000014,0.014800000000000146,0.01370711494078912,0.4119463243003114,1.3489515092940558,0.0,12.0,0.0
17,Burst,14.0195,14.16,0.028099999999999882,0.023099999999999454,0.011274927937685439,-0.17557412769832137,1.172996336724861,0.003,9.0,1.0
17,Burst,14.4874,14.7023,0.04298000000000002,0.027300000000000324,0.0266152888393113,-0.29063944811490483,1.1682381954906442,0.0,21.0,0.0
17,Burst,15.0235,19.5958,0.11723846153846154,0.1056000000000008,0.04621484729449649,0.5982116470203196,0.8382136882124005,0.0,7.0,0.0
17,Burst,19.9119,20.8648,0.13612857142857138,0.14029999999999987,0.026142669788555412,-0.6175527087004649,0.40780672038972543,0.0,26.0,0.0
17,Burst,21.2485,21.469,0.22050000000000125,0.22050000000000125,0.0,,,0.0,0.0,0.0
17,Non-burst,0.5829,1.0564,0.47350000000000003,0.47350000000000003,0.0,,,0.0,0.0,0.0
17,Non-burst,1.149,1.6202,0.47120000000000006,0.47120000000000006,0.0,,,0.0,0.0,0.0
17,Non-burst,1.697,2.1511,0.45409999999999995,0.45409999999999995,0.0,,,0.0,0.0,0.0
17,Non-burst,2.2367,2.702,0.46530000000000005,0.46530000000000005,0.0,,,0.0,0.0,0.0
17,Non-burst,2.7741,3.2487,0.47460000000000013,0.47460000000000013,0.0,,,0.0,0.0,0.0
17,Non-burst,3.3122,3.8851,0.5729000000000002,0.5729000000000002,0.0,,,0.0,0.0,0.0
17,Non-burst,3.9739,4.5012,0.5272999999999999,0.5272999999999999,0.0,,,0.0,0.0,0.0
17,Non-burst,4.5937,5.2469,0.6532,0.6532,0.0,,,0.0,0.0,0.0
17,Non-burst,5.3331,6.1021,0.7690000000000001,0.7690000000000001,0.0,,,0.0,0.0,0.0
17,Non-burst,6.2114,6.8673,0.6558999999999999,0.6558999999999999,0.0,,,0.0,0.0,0.0
17,Non-burst,6.9437,7.3539,0.41020000000000056,0.41020000000000056,0.0,,,0.0,0.0,0.0
17,Non-burst,7.4171,8.021,0.6039000000000012,0.6039000000000012,0.0,,,0.0,0.0,0.0
17,Non-burst,8.112,8.9875,0.8755000000000006,0.8755000000000006,0.0,,,0.0,0.0,0.0
17,Non-burst,9.1167,9.5404,0.4237000000000002,0.4237000000000002,0.0,,,0.0,0.0,0.0
17,Non-burst,9.6322,10.1792,0.5470000000000006,0.5470000000000006,0.0,,,0.0,0.0,0.0
17,Non-burst,10.3049,10.9688,0.6638999999999999,0.6638999999999999,0.0,,,0.0,0.0,0.0
17,Non-burst,11.0923,11.7409,0.6486000000000001,0.6486000000000001,0.0,,,0.0,0.0,0.0
17,Non-burst,11.8551,12.6478,0.7927,0.7927,0.0,,,0.0,0.0,0.0
17,Non-burst,12.8133,13.3942,0.5808999999999997,0.5808999999999997,0.0,,,0.0,0.0,0.0
17,Non-burst,13.5614,14.0195,0.45809999999999995,0.45809999999999995,0.0,,,0.0,0.0,0.0
17,Non-burst,14.16,14.4874,0.327399999999999,0.327399999999999,0.0,,,0.0,0.0,0.0
17,Non-burst,14.7023,15.0235,0.32120000000000104,0.32120000000000104,0.0,,,0.0,0.0,0.0
17,Non-burst,19.5958,19.9119,0.3160999999999987,0.3160999999999987,0.0,,,0.0,0.0,0.0
17,Non-burst,20.8648,21.2485,0.38370000000000104,0.38370000000000104,0.0,,,0.0,0.0,0.0
17,Non-burst,21.469,21.4999,,,,,,,,
18,Non-burst,0.0,0.2506,,,,,,,,
18,Burst,0.2506,0.484,0.2334,0.2334,0.0,,,0.0,0.0,0.0
18,Burst,1.5749,3.0016,0.1585222222222222,0.15490000000000004,0.03972317481375262,-1.4643083720037202,0.06892595700407278,0.0,23.0,0.0
18,Burst,3.31,4.9195,0.22992857142857145,0.2152999999999996,0.034378511323446354,-1.1580911786400765,0.5000668543708692,0.0,31.0,0.0
18,Burst,5.255,5.3759,0.12089999999999979,0.12089999999999979,0.0,,,0.0,0.0,0.0
18,Burst,5.8764,8.8698,0.1425428571428571,0.1379999999999999,0.03149173090902211,-0.24653286407640085,0.5175631946809268,0.0,2.0,0.0
18,Burst,9.2267,11.5921,0.18195384615384624,0.17609999999999992,0.06245410148980926,-1.2158762138722792,0.25664851428295404,0.0,57.0,0.0
18,Burst,11.9965,12.184,0.1875,0.1875,0.0,,,0.0,0.0,0.0
18,Burst,12.5847,13.3531,0.25613333333333327,0.2524999999999995,0.008910792457588636,-1.5000000000000044,0.5438277076283832,0.0,5.0,0.0
18,Burst,13.6939,15.7506,0.15820769230769238,0.16629999999999967,0.05442854824359463,-1.116682439096803,0.05746329562090715,0.0,25.0,0.0
18,Burst,16.1056,21.3631,0.164296875,0.1629499999999986,0.05949264389598444,-0.7960588187489943,0.33458753920425194,0.0,70.0,0.0
18,Non-burst,0.484,1.5749,0.54545,0.54545,0.21405000000000007,-2.0,0.0,0.0,141.0,0.0
18,Non-burst,3.0016,3.31,0.30840000000000023,0.30840000000000023,0.0,,,0.0,0.0,0.0
18,Non-burst,4.9195,5.255,0.3354999999999997,0.3354999999999997,0.0,,,0.0,0.0,0.0
18,Non-burst,5.3759,5.8764,0.5005000000000006,0.5005000000000006,0.0,,,0.0,0.0,0.0
18,Non-burst,8.8698,9.2267,0.35689999999999955,0.35689999999999955,0.0,,,0.0,0.0,0.0
18,Non-burst,11.5921,11.9965,0.404399999999999,0.404399999999999,0.0,,,0.0,0.0,0.0
18,Non-burst,12.184,12.5847,0.4007000000000005,0.4007000000000005,0.0,,,0.0,0.0,0.0
18,Non-burst,13.3531,13.6939,0.34079999999999977,0.34079999999999977,0.0,,,0.0,0.0,0.0
18,Non-burst,15.7506,16.1056,0.35499999999999865,0.35499999999999865,0.0,,,0.0,0.0,0.0
18,Non-burst,21.3631,21.4999,,,,,,,,
19,Non-burst,0.0,0.0983,,,,,,,,
19,Burst,0.0983,0.2852,0.1869,0.1869,0.0,,,0.0,0.0,0.0
19,Burst,0.6318,0.8826,0.2508,0.2508,0.0,,,0.0,0.0,0.0
19,Burst,1.2925,3.4631,0.1808833333333333,0.15654999999999997,0.05803001857276587,-1.4493574604504766,0.46513425017050775,0.0,47.0,0.0
19,Burst,4.3465,4.8087,0.23110000000000008,0.23110000000000008,0.0013999999999998458,-2.0,0.0,0.0,0.0,0.0
19,Burst,5.1545,5.3653,0.21080000000000076,0.21080000000000076,0.0,,,0.0,0.0,0.0
19,Burst,8.1732,8.8901,0.1792250000000002,0.1797500000000003,0.013397084570904985,-1.2414726670947636,-0.10197481952756329,0.0,3.0,0.0
19,Burst,9.2512,9.8211,0.28494999999999937,0.28494999999999937,0.011849999999999916,-2.0,0.0,0.0,6.0,0.0
19,Burst,10.2042,10.7363,0.1773666666666666,0.17260000000000097,0.03157470858491369,-1.4999999999999998,0.22300652473934549,0.0,24.0,0.0
19,Burst,11.6087,12.9716,0.22714999999999996,0.21564999999999923,0.039853889396142414,-1.0831251211366908,0.3778300254047187,0.0,8.0,0.0
19,Burst,13.3627,13.5382,0.17549999999999955,0.17549999999999955,0.0,,,0.0,0.0,0.0
19,Burst,13.8603,14.3206,0.23015000000000008,0.23015000000000008,0.015649999999999054,-2.0,0.0,0.0,8.0,0.0
19,Burst,15.3111,17.8638,0.21272500000000014,0.21500000000000163,0.03549061202158476,-0.49607969132757335,0.38685227596066973,0.0,39.0,0.0
19,Burst,18.3036,18.5208,0.21720000000000184,0.21720000000000184,0.0,,,0.0,0.0,0.0
19,Burst,19.1778,19.7023,0.26224999999999987,0.26224999999999987,0.0337499999999995,-2.0,0.0,0.0,20.0,0.0
19,Burst,20.2934,21.356,0.21252000000000065,0.20720000000000027,0.04037119765377284,-1.3139174239445583,-0.06912677448292605,0.0,10.0,0.0
19,Non-burst,0.2852,0.6318,0.3466,0.3466,0.0,,,0.0,0.0,0.0
19,Non-burst,0.8826,1.2925,0.40989999999999993,0.40989999999999993,0.0,,,0.0,0.0,0.0
19,Non-burst,3.4631,4.3465,0.4417,0.4417,0.033199999999999896,-2.0,0.0,0.0,20.0,0.0
19,Non-burst,4.8087,5.1545,0.34579999999999966,0.34579999999999966,0.0,,,0.0,0.0,0.0
19,Non-burst,5.3653,8.1732,0.5615799999999999,0.43269999999999964,0.22066094715649204,-0.7676463113983676,0.900344831250787,0.0,192.0,0.0
19,Non-burst,8.8901,9.2512,0.3611000000000004,0.3611000000000004,0.0,,,0.0,0.0,0.0
19,Non-burst,9.8211,10.2042,0.38310000000000066,0.38310000000000066,0.0,,,0.0,0.0,0.0
19,Non-burst,10.7363,11.6087,0.43620000000000037,0.43620000000000037,0.07609999999999939,-2.0,0.0,0.0,49.0,0.0
19,Non-burst,12.9716,13.3627,0.3910999999999998,0.3910999999999998,0.0,,,0.0,0.0,0.0
19,Non-burst,13.5382,13.8603,0.3221000000000007,0.3221000000000007,0.0,,,0.0,0.0,0.0
19,Non-burst,14.3206,15.3111,0.4952499999999995,0.4952499999999995,0.019449999999999967,-2.0,0.0,0.0,11.0,0.0
19,Non-burst,17.8638,18.3036,0.4397999999999982,0.4397999999999982,0.0,,,0.0,0.0,0.0
19,Non-burst,18.5208,19.1778,0.3285,0.3285,0.01440000000000019,-2.0,0.0,0.0,8.0,0.0
19,Non-burst,19.7023,20.2934,0.5910999999999973,0.5910999999999973,0.0,,,0.0,0.0,0.0
19,Non-burst,21.356,21.4999,,,,,,,,
20,Non-burst,0.0,0.1107,,,,,,,,
20,Burst,0.1107,1.5696,0.16210000000000002,0.15959999999999996,0.05669765819189049,0.5238490601212646,1.0008614209818787,0.0,63.0,0.0
20,Burst,1.9272,2.4418,0.2573000000000001,0.2573000000000001,0.001000000000000112,-2.0,0.0,0.0,0.0,0.0
20,Burst,2.7722,2.9666,0.1943999999999999,0.1943999999999999,0.0,,,0.0,0.0,0.0
20,Burst,3.2854,3.8922,0.2022666666666666,0.20210000000000017,0.00788007332171184,-1.4999999999999998,0.031716131723458836,0.0,4.0,0.0
20,Burst,4.6297,5.1763,0.18220000000000022,0.2063000000000006,0.043749514283018154,-1.4999999999999991,-0.6591352504702739,0.0,27.0,0.0
20,Burst,5.4965,5.646,0.14949999999999974,0.14949999999999974,0.0,,,0.0,0.0,0.0
20,Burst,6.0761,9.5996,0.15319565217391307,0.1471,0.0428188548296481,1.0729897098352321,1.084340293892894,0.0,4.0,0.0
20,Burst,11.0475,11.2151,0.1676000000000002,0.1676000000000002,0.0,,,0.0,0.0,0.0
20,Burst,11.6848,12.105,0.21010000000000062,0.21010000000000062,0.0257000000000005,-2.0,0.0,0.0,15.0,0.0
