Sweep,Segment_Type,Start,End,Mean_ISI,Median_ISI,Std_ISI,Kurtosis,Skewness,CMA_Threshold,CMA_Valley_Index,CMA_Peak_Index
20,Burst,12.4113,12.8724,0.23055000000000003,0.23055000000000003,0.03385000000000016,-2.0,0.0,0.0,21.0,0.0
20,Burst,13.1893,14.9359,0.1746600000000001,0.16239999999999988,0.027254988534211707,-1.1722826561553523,0.6014284421837431,0.0,2.0,0.0
20,Burst,15.289,16.453,0.19399999999999995,0.1780500000000007,0.07046405703146302,-1.612616587569209,0.2643861957827273,0.0,54.0,0.0
20,Burst,17.3974,18.3875,0.19801999999999964,0.20349999999999824,0.02000303976899493,-1.7660940559945928,-0.1984556353529043,0.0,13.0,0.0
20,Burst,18.9432,19.2753,0.16605000000000025,0.16605000000000025,0.0407499999999974,-2.0,0.0,0.0,25.0,0.0
20,Burst,20.889,21.0388,0.14979999999999905,0.14979999999999905,0.0,,,0.0,0.0,0.0
20,Non-burst,1.5696,1.9272,0.3575999999999999,0.3575999999999999,0.0,,,0.0,0.0,0.0
20,Non-burst,2.4418,2.7722,0.3304,0.3304,0.0,,,0.0,0.0,0.0
20,Non-burst,2.9666,3.2854,0.3188,0.3188,0.0,,,0.0,0.0,0.0
20,Non-burst,3.8922,4.6297,0.7374999999999998,0.7374999999999998,0.0,,,0.0,0.0,0.0
20,Non-burst,5.1763,5.4965,0.3201999999999998,0.3201999999999998,0.0,,,0.0,0.0,0.0
20,Non-burst,5.646,6.0761,0.43010000000000037,0.43010000000000037,0.0,,,0.0,0.0,0.0
20,Non-burst,9.5996,11.0475,0.48263333333333297,0.4474999999999998,0.0660846090671306,-1.5000000000000002,0.647197793977716,0.0,48.0,0.0
20,Non-burst,11.2151,11.6848,0.46969999999999956,0.46969999999999956,0.0,,,0.0,0.0,0.0
20,Non-burst,12.105,12.4113,0.30630000000000024,0.30630000000000024,0.0,,,0.0,0.0,0.0
20,Non-burst,12.8724,13.1893,0.3168999999999986,0.3168999999999986,0.0,,,0.0,0.0,0.0
20,Non-burst,14.9359,15.289,0.3530999999999995,0.3530999999999995,0.0,,,0.0,0.0,0.0
20,Non-burst,16.453,17.3974,0.47220000000000084,0.47220000000000084,0.13680000000000092,-2.0,0.0,0.0,89.0,0.0
20,Non-burst,18.3875,18.9432,0.5557000000000016,0.5557000000000016,0.0,,,0.0,0.0,0.0
20,Non-burst,19.2753,20.889,0.5378999999999993,0.4087999999999994,0.22558387944768343,-1.4999999999999998,0.6710023376105,0.0,166.0,0.0
20,Non-burst,21.0388,21.4999,0.3071000000000019,0.3071000000000019,0.0,,,0.0,0.0,0.0
21,Non-burst,0.0,1.1792,,,,,,,,
21,Burst,1.1792,1.2416,0.06240000000000001,0.06240000000000001,0.0,,,0.0,0.0,0.0
21,Burst,2.113,2.1966,0.08360000000000012,0.08360000000000012,0.0,,,0.0,0.0,0.0
21,Burst,3.8507,4.0952,0.24450000000000038,0.24450000000000038,0.0,,,0.0,0.0,0.0
21,Burst,5.2267,5.7715,0.18159999999999984,0.18539999999999957,0.05689165140862048,-1.5000000000000004,-0.09989245487328255,0.0,23.0,0.0
21,Burst,6.0832,6.9672,0.17680000000000007,0.17490000000000006,0.04892528998381097,-1.1217922609949278,0.25959257185843976,0.0,45.0,0.0
21,Burst,7.3145,8.1552,0.16814000000000018,0.1596000000000002,0.05092836537726304,-0.2936906064067011,0.8322304323562503,0.0,15.0,0.0
21,Burst,8.4866,9.5872,0.15722857142857144,0.1440999999999999,0.055407057680554886,0.11128758844342368,0.9488290374960213,0.0,59.0,0.0
21,Burst,11.1559,11.7113,0.11107999999999976,0.10850000000000115,0.039726837276581425,-0.8474051307758597,-0.023687434274605266,0.0,14.0,0.0
21,Burst,12.1168,12.8011,0.1710750000000001,0.17225000000000001,0.024393275200349243,-1.725675898820965,-0.07439862130349968,0.0,15.0,0.0
21,Burst,13.1363,13.4011,0.26479999999999926,0.26479999999999926,0.0,,,0.0,0.0,0.0
21,Burst,13.7999,14.6159,0.27200000000000024,0.26730000000000054,0.011551911818684923,-1.5,0.5429394638701162,0.0,7.0,0.0
21,Burst,15.0499,15.3029,0.2530000000000001,0.2530000000000001,0.0,,,0.0,0.0,0.0
21,Burst,16.0554,16.5913,0.2679500000000008,0.2679500000000008,0.024050000000000793,-2.0,0.0,0.0,14.0,0.0
21,Burst,17.1658,17.3384,0.1725999999999992,0.1725999999999992,0.0,,,0.0,0.0,0.0
21,Burst,20.1149,20.3139,0.19900000000000162,0.19900000000000162,0.0,,,0.0,0.0,0.0
21,Non-burst,1.2416,2.113,0.8714,0.8714,0.0,,,0.0,0.0,0.0
21,Non-burst,2.1966,3.8507,0.5513666666666666,0.4514999999999998,0.14728408679223362,-1.4999999999999996,0.7053408572629521,0.0,104.0,0.0
21,Non-burst,4.0952,5.2267,0.56575,0.56575,0.057549999999999546,-2.0,0.0,0.0,36.0,0.0
21,Non-burst,5.7715,6.0832,0.3117000000000001,0.3117000000000001,0.0,,,0.0,0.0,0.0
21,Non-burst,6.9672,7.3145,0.3472999999999997,0.3472999999999997,0.0,,,0.0,0.0,0.0
21,Non-burst,8.1552,8.4866,0.3313999999999986,0.3313999999999986,0.0,,,0.0,0.0,0.0
21,Non-burst,9.5872,11.1559,0.7843500000000008,0.7843500000000008,0.22945000000000082,-2.0,0.0,0.0,151.0,0.0
21,Non-burst,11.7113,12.1168,0.40549999999999997,0.40549999999999997,0.0,,,0.0,0.0,0.0
21,Non-burst,12.8011,13.1363,0.3352000000000004,0.3352000000000004,0.0,,,0.0,0.0,0.0
21,Non-burst,13.4011,13.7999,0.3987999999999996,0.3987999999999996,0.0,,,0.0,0.0,0.0
21,Non-burst,14.6159,15.0499,0.4339999999999993,0.4339999999999993,0.0,,,0.0,0.0,0.0
21,Non-burst,15.3029,16.0554,0.37624999999999975,0.37624999999999975,0.07455000000000123,-2.0,0.0,0.0,48.0,0.0
21,Non-burst,16.5913,17.1658,0.5745000000000005,0.5745000000000005,0.0,,,0.0,0.0,0.0
21,Non-burst,17.3384,20.1149,0.5552999999999997,0.5732999999999997,0.14635425514825326,-0.6928248101315373,-0.4168080663783014,0.0,67.0,0.0
21,Non-burst,20.3139,21.4999,,,,,,,,
22,Non-burst,0.0,0.9819,0.6601,0.6601,0.0,,,0.0,0.0,0.0
22,Burst,0.9819,1.5502,0.142075,0.11539999999999995,0.05052832745104475,-0.6850755269202651,1.1319399664407124,0.0,38.0,0.0
22,Burst,1.8548,2.5619,0.23570000000000002,0.21989999999999998,0.022415322140595294,-1.5,0.7070962262483204,0.0,14.0,0.0
22,Burst,4.382,4.6077,0.22570000000000068,0.22570000000000068,0.0,,,0.0,0.0,0.0
22,Burst,4.9154,5.2806,0.18259999999999987,0.18259999999999987,0.0354000000000001,-2.0,0.0,0.0,22.0,0.0
22,Burst,7.3452,7.5076,0.16239999999999988,0.16239999999999988,0.0,,,0.0,0.0,0.0
22,Burst,7.9997,8.4752,0.23774999999999968,0.23774999999999968,0.009450000000000625,-2.0,0.0,0.0,4.0,0.0
22,Burst,8.9163,9.4025,0.2431000000000001,0.2431000000000001,0.0384000000000011,-2.0,0.0,0.0,24.0,0.0
22,Burst,11.0034,11.1672,0.16380000000000017,0.16380000000000017,0.0,,,0.0,0.0,0.0
22,Burst,11.5532,11.716,0.16279999999999895,0.16279999999999895,0.0,,,0.0,0.0,0.0
22,Burst,13.3619,14.1345,0.1931499999999997,0.1911499999999995,0.06696486018801234,-1.4864974055950178,0.0639827456820218,0.0,38.0,0.0
22,Burst,15.5506,15.7176,0.16699999999999982,0.16699999999999982,0.0,,,0.0,0.0,0.0
22,Non-burst,1.5502,1.8548,0.3046,0.3046,0.0,,,0.0,0.0,0.0
22,Non-burst,2.5619,4.382,0.9100499999999998,0.9100499999999998,0.5019499999999997,-2.0,0.0,0.0,333.0,0.0
22,Non-burst,4.6077,4.9154,0.30769999999999964,0.30769999999999964,0.0,,,0.0,0.0,0.0
22,Non-burst,5.2806,7.3452,1.0323000000000002,1.0323000000000002,0.1756000000000002,-2.0,0.0,0.0,115.0,0.0
22,Non-burst,7.5076,7.9997,0.49209999999999976,0.49209999999999976,0.0,,,0.0,0.0,0.0
22,Non-burst,8.4752,8.9163,0.4411000000000005,0.4411000000000005,0.0,,,0.0,0.0,0.0
22,Non-burst,9.4025,11.0034,0.8004499999999997,0.8004499999999997,0.07155000000000022,-2.0,0.0,0.0,46.0,0.0
22,Non-burst,11.1672,11.5532,0.386000000000001,0.386000000000001,0.0,,,0.0,0.0,0.0
22,Non-burst,11.716,13.3619,0.5486333333333336,0.4430000000000014,0.243657140716667,-1.4999999999999996,0.5688162997893338,0.0,187.0,0.0
22,Non-burst,14.1345,15.5506,0.47203333333333336,0.36879999999999846,0.18752109807224987,-1.4999999999999993,0.6589301913195666,0.0,139.0,0.0
22,Non-burst,15.7176,21.4999,0.9790600000000002,0.5644999999999989,0.7931586388611047,-0.22435279124351926,1.189627771801031,0.0,720.0,0.0
23,Non-burst,0.0,0.2452,,,,,,,,
23,Burst,0.2452,0.2986,0.026699999999999988,0.026699999999999988,0.0006000000000000033,-2.0,0.0,0.0,0.0,0.0
23,Burst,3.3805,3.4659,0.04269999999999996,0.04269999999999996,0.010499999999999954,-2.0,0.0,0.0,5.0,0.0
23,Burst,6.1622,7.7643,0.08432105263157895,0.07610000000000028,0.0516878340459886,1.716436017802029,1.1308511855051315,0.0,73.0,0.0
23,Burst,8.142,8.2986,0.15660000000000096,0.15660000000000096,0.0,,,0.0,0.0,0.0
23,Burst,8.9318,10.2087,0.21281666666666657,0.2062500000000007,0.039003479189540564,-0.7151663337411813,-0.3678537569530483,0.0,18.0,0.0
23,Burst,10.59,10.7789,0.1889000000000003,0.1889000000000003,0.0,,,0.0,0.0,0.0
23,Burst,13.7386,14.224,0.06934285714285718,0.028100000000000236,0.07409081024840584,-1.130129026506659,0.8876410738129455,0.0,57.0,0.0
23,Burst,14.5747,15.4503,0.2189000000000001,0.23085000000000022,0.04761003045577737,-1.2559844608404362,-0.5366319784199395,0.0,19.0,0.0
23,Burst,17.9464,18.0355,0.0445499999999992,0.0445499999999992,0.009749999999998593,-2.0,0.0,0.0,4.0,0.0
23,Burst,18.4012,18.5689,0.16769999999999996,0.16769999999999996,0.0,,,0.0,0.0,0.0
23,Burst,20.9055,21.3465,0.14699999999999966,0.12460000000000093,0.05032275827098516,-1.5000000000000007,0.5794935744464538,0.0,37.0,0.0
23,Non-burst,0.2986,3.3805,1.0273,0.8711,0.3223514024580422,-1.5,0.6130695566713799,0.0,245.0,0.0
23,Non-burst,3.4659,6.1622,1.3481500000000002,1.3481500000000002,0.20655000000000023,-2.0,0.0,0.0,136.0,0.0
23,Non-burst,7.7643,8.142,0.37769999999999904,0.37769999999999904,0.0,,,0.0,0.0,0.0
23,Non-burst,8.2986,8.9318,0.6332000000000004,0.6332000000000004,0.0,,,0.0,0.0,0.0
23,Non-burst,10.2087,10.59,0.38129999999999953,0.38129999999999953,0.0,,,0.0,0.0,0.0
23,Non-burst,10.7789,13.7386,0.9865666666666666,0.6876999999999995,0.47419192551352196,-1.4999999999999998,0.6950348920467867,0.0,345.0,0.0
23,Non-burst,14.224,14.5747,0.3506999999999998,0.3506999999999998,0.0,,,0.0,0.0,0.0
23,Non-burst,15.4503,17.9464,0.8320333333333334,0.8846000000000007,0.35951137518705767,-1.5,-0.21619943438163824,0.0,171.0,0.0
23,Non-burst,18.0355,18.4012,0.36570000000000036,0.36570000000000036,0.0,,,0.0,0.0,0.0
23,Non-burst,18.5689,20.9055,0.7788666666666669,0.6534000000000013,0.4056578635034973,-1.5000000000000002,0.4343504554598745,0.0,321.0,0.0
23,Non-burst,21.3465,21.4999,,,,,,,,
24,Non-burst,0.0,1.0084,0.4396,0.4396,0.09409999999999996,-2.0,0.0,0.0,61.0,0.0
24,Burst,1.0084,3.0495,0.14579285714285714,0.1288499999999999,0.06479323668723583,0.030132978896043827,1.027272516641793,0.0,65.0,0.0
24,Burst,4.2238,5.8576,0.09076666666666666,0.08214999999999995,0.06537529264859078,0.6465286887083344,1.071358721252821,0.0,80.0,0.0
24,Burst,6.2431,9.2767,0.121344,0.09890000000000043,0.055915214959794256,0.2143759636057898,0.982368504761765,0.0,5.0,0.0
24,Burst,10.8541,12.4147,0.09179999999999995,0.10070000000000157,0.05396792075472473,-1.1428164324051335,-0.19473359483217234,0.0,20.0,0.0
24,Burst,12.7361,13.1934,0.22865000000000002,0.22865000000000002,0.013249999999999318,-2.0,0.0,0.0,7.0,0.0
24,Burst,15.4494,15.8172,0.0735599999999998,0.028200000000000003,0.06725657142614427,-1.3727884063483327,0.6096478981803412,0.0,54.0,0.0
24,Burst,16.2471,16.6406,0.13116666666666651,0.14209999999999923,0.06018451258883295,-1.4999999999999993,-0.2665001550459673,0.0,28.0,0.0
24,Burst,16.9526,17.115,0.1623999999999981,0.1623999999999981,0.0,,,0.0,0.0,0.0
24,Burst,20.5584,20.9639,0.057928571428571426,0.021300000000000097,0.08152625719511976,1.789065889815891,1.8834119244600949,0.0,79.0,0.0
24,Non-burst,3.0495,4.2238,0.5871499999999998,0.5871499999999998,0.1923499999999998,-2.0,0.0,0.0,126.0,0.0
24,Non-burst,5.8576,6.2431,0.3855000000000004,0.3855000000000004,0.0,,,0.0,0.0,0.0
24,Non-burst,9.2767,10.8541,1.5774000000000008,1.5774000000000008,0.0,,,0.0,0.0,0.0
24,Non-burst,12.4147,12.7361,0.3214000000000006,0.3214000000000006,0.0,,,0.0,0.0,0.0
24,Non-burst,13.1934,15.4494,0.7520000000000001,0.5030999999999999,0.38374898914090544,-1.4999999999999998,0.700045932272059,0.0,276.0,0.0
24,Non-burst,15.8172,16.2471,0.42989999999999995,0.42989999999999995,0.0,,,0.0,0.0,0.0
24,Non-burst,16.6406,16.9526,0.31200000000000117,0.31200000000000117,0.0,,,0.0,0.0,0.0
24,Non-burst,17.115,20.5584,1.7217000000000002,1.7217000000000002,0.7807999999999975,-2.0,0.0,0.0,519.0,0.0
24,Non-burst,20.9639,21.4999,0.33859999999999957,0.33859999999999957,0.0,,,0.0,0.0,0.0
25,Non-burst,0.0,12.6837,3.1012750000000002,0.53815,4.566095969411396,-0.6687761795249978,1.1520124809306547,0.0,3560.0,0.0
25,Burst,12.6837,17.9054,0.06143176470588235,0.047399999999999665,0.0530822097411502,6.135756936047262,2.3430273803582238,0.0,94.0,0.0
25,Non-burst,17.9054,21.4999,,,,,,,,
26,Non-burst,0.0,0.3044,,,,,,,,
26,Burst,0.3044,3.3123,0.09114848484848485,0.07289999999999996,0.06896345594066523,-0.4226237474598502,0.6659145067220592,0.0,82.0,0.0
26,Burst,6.3106,8.5579,0.08323333333333334,0.07449999999999957,0.0633329941511385,-1.071701041292441,0.5110476651555419,0.0,62.0,0.0
26,Burst,10.3872,10.4473,0.030050000000000132,0.030050000000000132,0.0024500000000005073,-2.0,0.0,0.0,0.0,0.0
26,Burst,12.3397,12.4996,0.03197999999999972,0.021999999999998465,0.022890032765376277,-0.37882942869205705,1.0881831542117388,0.0,18.0,0.0
26,Burst,12.9771,13.0661,0.08900000000000041,0.08900000000000041,0.0,,,0.0,0.0,0.0
26,Burst,13.4285,15.0401,0.1611600000000001,0.14320000000000022,0.05793063438285441,0.06729923452013553,0.9311061480199058,0.0,66.0,0.0
26,Burst,15.4496,15.8289,0.18965000000000032,0.18965000000000032,0.06615000000000038,-2.0,0.0,0.0,42.0,0.0
26,Burst,17.112,17.1747,0.02090000000000103,0.01950000000000074,0.004200793575822583,-1.5,0.46288949363623344,0.0,1.0,0.0
26,Burst,17.7003,18.7461,0.14939999999999998,0.1720999999999968,0.07620352447792073,-1.3639495110987374,-0.4480967426196291,0.0,30.0,0.0
26,Non-burst,3.3123,6.3106,0.9994333333333333,0.44440000000000035,0.8098818939957986,-1.4999999999999993,0.7061107786099171,0.0,576.0,0.0
26,Non-burst,8.5579,10.3872,0.91465,0.91465,0.0807500000000001,-2.0,0.0,0.0,52.0,0.0
26,Non-burst,10.4473,12.3397,1.8924000000000003,1.8924000000000003,0.0,,,0.0,0.0,0.0
26,Non-burst,12.4996,12.9771,0.4775000000000009,0.4775000000000009,0.0,,,0.0,0.0,0.0
26,Non-burst,13.0661,13.4285,0.36239999999999917,0.36239999999999917,0.0,,,0.0,0.0,0.0
26,Non-burst,15.0401,15.4496,0.40949999999999953,0.40949999999999953,0.0,,,0.0,0.0,0.0
26,Non-burst,15.8289,17.112,1.2830999999999975,1.2830999999999975,0.0,,,0.0,0.0,0.0
26,Non-burst,17.1747,17.7003,0.5255999999999972,0.5255999999999972,0.0,,,0.0,0.0,0.0
26,Non-burst,18.7461,21.4999,0.3887333333333333,0.3490000000000002,0.06302837103682307,-1.5000000000000007,0.6950776297008587,0.0,44.0,0.0
27,Non-burst,0.0,0.1206,,,,,,,,
27,Burst,0.1206,0.3873,0.2667,0.2667,0.0,,,0.0,0.0,0.0
27,Burst,1.0683,1.2698,0.2015,0.2015,0.0,,,0.0,0.0,0.0
27,Burst,1.7943,6.1874,0.19100434782608697,0.18290000000000006,0.05988876992980493,-0.9273457515008134,0.06907564100173562,0.0,11.0,0.0
27,Burst,6.488,6.8922,0.13473333333333315,0.1363999999999992,0.007361763073853712,-1.5,-0.32798875079962997,0.0,2.0,0.0
27,Burst,7.2087,11.294,0.163412,0.1623000000000001,0.05494112718173888,-1.0292385377361064,0.4692009394858809,0.0,52.0,0.0
27,Burst,13.1863,13.3474,0.16110000000000113,0.16110000000000113,0.0,,,0.0,0.0,0.0
27,Burst,16.062,16.5856,0.17453333333333276,0.1750000000000007,0.03119191490683997,-1.5000000000000002,-0.02243836408890931,0.0,11.0,0.0
27,Burst,16.8881,17.1575,0.2693999999999974,0.2693999999999974,0.0,,,0.0,0.0,0.0
27,Burst,18.0147,19.0724,0.2115399999999994,0.20830000000000126,0.059682781436525834,-1.5020303831990869,0.09344819062547174,0.0,40.0,0.0
27,Burst,19.4499,19.6074,0.15749999999999886,0.15749999999999886,0.0,,,0.0,0.0,0.0
27,Burst,19.9388,20.9744,0.20711999999999975,0.2225999999999999,0.032505962529972385,-1.2119053339235377,-0.6242691991847165,0.0,21.0,0.0
27,Non-burst,0.3873,1.0683,0.3405,0.3405,0.02749999999999997,-2.0,0.0,0.0,16.0,0.0
27,Non-burst,1.2698,1.7943,0.5245,0.5245,0.0,,,0.0,0.0,0.0
27,Non-burst,6.1874,6.488,0.3006000000000002,0.3006000000000002,0.0,,,0.0,0.0,0.0
27,Non-burst,6.8922,7.2087,0.31650000000000045,0.31650000000000045,0.0,,,0.0,0.0,0.0
27,Non-burst,11.294,13.1863,0.6307666666666663,0.5558999999999994,0.25228049644966416,-1.4999999999999996,0.41900492835792236,0.0,199.0,0.0
27,Non-burst,13.3474,16.062,0.5429200000000002,0.527000000000001,0.18116824666590994,-1.6316005022036126,0.018241559481399782,0.0,138.0,0.0
27,Non-burst,16.5856,16.8881,0.302500000000002,0.302500000000002,0.0,,,0.0,0.0,0.0
27,Non-burst,17.1575,18.0147,0.4286000000000012,0.4286000000000012,0.09559999999999924,-2.0,0.0,0.0,62.0,0.0
27,Non-burst,19.0724,19.4499,0.3775000000000013,0.3775000000000013,0.0,,,0.0,0.0,0.0
27,Non-burst,19.6074,19.9388,0.33140000000000214,0.33140000000000214,0.0,,,0.0,0.0,0.0
27,Non-burst,20.9744,21.4999,0.31010000000000204,0.31010000000000204,0.0,,,0.0,0.0,0.0
28,Non-burst,0.0,0.4285,0.3326,0.3326,0.0,,,0.0,0.0,0.0
28,Burst,0.4285,0.7766,0.17404999999999998,0.17404999999999998,0.022250000000000048,-2.0,0.0,0.0,13.0,0.0
28,Burst,1.2908,5.1231,0.1666217391304348,0.1743999999999999,0.04303410130624656,0.1302855059839807,0.10080701840811977,0.0,8.0,0.0
28,Burst,5.65,9.9568,0.13050909090909088,0.12150000000000105,0.04326189003588005,4.811234051692187,1.968726043996317,0.063,72.0,21.0
28,Burst,10.7559,11.5234,0.12791666666666668,0.12630000000000052,0.02022790289564291,-0.658394267648156,0.20811061610369377,0.0,5.0,0.0
28,Burst,11.8336,13.667,0.15278333333333327,0.12935000000000052,0.059360520456688305,-1.081911884432024,0.46000671869245424,0.0,8.0,0.0
28,Burst,13.9956,14.9156,0.184,0.18459999999999965,0.023221713976363197,-0.635382986855181,0.02333252418032027,0.0,8.0,0.0
28,Burst,15.5792,15.7492,0.16999999999999993,0.16999999999999993,0.0,,,0.0,0.0,0.0
28,Burst,16.3821,21.4357,0.15792499999999998,0.13975000000000115,0.05369150305215916,-0.13879456758901743,0.7674775369732738,0.0,2.0,0.0
28,Non-burst,0.7766,1.2908,0.5142,0.5142,0.0,,,0.0,0.0,0.0
28,Non-burst,5.1231,5.65,0.5269000000000004,0.5269000000000004,0.0,,,0.0,0.0,0.0
28,Non-burst,9.9568,10.7559,0.3995500000000005,0.3995500000000005,0.05665000000000031,-2.0,0.0,0.0,36.0,0.0
28,Non-burst,11.5234,11.8336,0.31020000000000003,0.31020000000000003,0.0,,,0.0,0.0,0.0
28,Non-burst,13.667,13.9956,0.3285999999999998,0.3285999999999998,0.0,,,0.0,0.0,0.0
28,Non-burst,14.9156,15.5792,0.3318000000000003,0.3318000000000003,0.020700000000000607,-2.0,0.0,0.0,12.0,0.0
28,Non-burst,15.7492,16.3821,0.6329000000000011,0.6329000000000011,0.0,,,0.0,0.0,0.0
28,Non-burst,21.4357,21.4999,,,,,,,,
29,Non-burst,0.0,0.1934,,,,,,,,
29,Burst,0.1934,2.0786,0.23564999999999997,0.25934999999999986,0.05203277813071301,-1.0136462833651831,-0.7763987308557957,0.0,37.0,0.0
29,Burst,2.6525,2.8878,0.23530000000000006,0.23530000000000006,0.0,,,0.0,0.0,0.0
29,Burst,3.2362,3.8886,0.21746666666666656,0.23929999999999962,0.0330210370656176,-1.4999999999999991,-0.7027319804858161,0.0,21.0,0.0
29,Burst,6.3589,6.4016,0.02134999999999998,0.02134999999999998,0.0016500000000005954,-2.0,0.0,0.0,0.0,0.0
29,Burst,6.8359,8.3015,0.1465600000000001,0.14819999999999967,0.035456006543320956,-1.1582930641935107,-0.0026854955223675593,0.0,14.0,0.0
29,Burst,8.6943,10.6843,0.18090909090909094,0.17910000000000004,0.07425892605723294,-1.3643291771327586,0.1144937290045356,0.0,57.0,0.0
29,Burst,11.0038,11.259,0.2552000000000003,0.2552000000000003,0.0,,,0.0,0.0,0.0
29,Burst,14.7392,14.8164,0.07719999999999949,0.07719999999999949,0.0,,,0.0,0.0,0.0
29,Burst,15.1217,16.2094,0.18128333333333302,0.18599999999999994,0.03653821819532183,-0.6656530285368021,0.2978709698394758,0.0,18.0,0.0
29,Burst,18.92,19.0522,0.13219999999999743,0.13219999999999743,0.0,,,0.0,0.0,0.0
29,Burst,21.0337,21.2421,0.20840000000000103,0.20840000000000103,0.0,,,0.0,0.0,0.0
29,Non-burst,2.0786,2.6525,0.5739000000000001,0.5739000000000001,0.0,,,0.0,0.0,0.0
29,Non-burst,2.8878,3.2362,0.34840000000000027,0.34840000000000027,0.0,,,0.0,0.0,0.0
29,Non-burst,3.8886,6.3589,0.8234333333333335,0.5263,0.5812135885847434,-1.5,0.6332313113685556,0.0,440.0,0.0
29,Non-burst,6.4016,6.8359,0.43429999999999946,0.43429999999999946,0.0,,,0.0,0.0,0.0
29,Non-burst,8.3015,8.6943,0.39279999999999937,0.39279999999999937,0.0,,,0.0,0.0,0.0
29,Non-burst,10.6843,11.0038,0.3194999999999997,0.3194999999999997,0.0,,,0.0,0.0,0.0
29,Non-burst,11.259,14.7392,0.69604,0.5291999999999994,0.3387211041550262,-0.5475782380208658,0.9609533756400466,0.0,315.0,0.0
29,Non-burst,14.8164,15.1217,0.3053000000000008,0.3053000000000008,0.0,,,0.0,0.0,0.0
29,Non-burst,16.2094,18.92,0.5421200000000006,0.5626999999999995,0.18950569806736697,-0.9370399073891282,0.4240235681269016,0.0,181.0,0.0
29,Non-burst,19.0522,21.0337,0.9907500000000002,0.9907500000000002,0.6575499999999987,-2.0,0.0,0.0,436.0,0.0
29,Non-burst,21.2421,21.4999,,,,,,,,
